# lag acf_value
5.00000000 1.13026880
6.00000000 1.16559843
7.00000000 1.20517253
8.00000000 1.25181398
9.00000000 1.29414659
10.00000000 1.34267151
11.00000000 1.39806706
12.00000000 1.45434166
13.00000000 1.37612914
14.00000000 1.43704746
15.00000000 1.51385393
16.00000000 1.59944212
17.00000000 1.68787485
18.00000000 1.74536477
19.00000000 1.84988906
20.00000000 1.98398448
21.00000000 2.13406889
22.00000000 0.25161635
23.00000000 0.26878603
24.00000000 0.29470985
25.00000000 0.32377720
26.00000000 0.35586658
27.00000000 0.38981776
28.00000000 0.11165196
29.00000000 0.11468615
30.00000000 0.11651338
31.00000000 0.10125733
32.00000000 0.13371676
33.00000000 0.18627687
