# lag acf_value
5.00000000 1.07631798
6.00000000 1.10707494
7.00000000 1.11071949
8.00000000 1.14237016
9.00000000 1.14079981
10.00000000 1.17022266
11.00000000 1.21946108
12.00000000 1.26647397
13.00000000 1.23703213
14.00000000 1.28325554
15.00000000 1.28126070
16.00000000 1.34356665
17.00000000 1.39932007
18.00000000 0.56080814
19.00000000 0.58221088
20.00000000 0.61224281
21.00000000 0.62448366
22.00000000 0.66371209
23.00000000 0.71438725
24.00000000 0.78692190
25.00000000 0.83686786
26.00000000 0.92212067
27.00000000 1.02030479
28.00000000 0.27626067
29.00000000 0.26525603
30.00000000 0.26144738
31.00000000 0.28420485
32.00000000 0.46241981
33.00000000 0.57799550
