# lag acf_value
5.00000000 1.17643483
6.00000000 1.21638438
7.00000000 1.25898615
8.00000000 1.30781364
9.00000000 1.35709035
10.00000000 1.41242742
11.00000000 1.47331896
12.00000000 1.54082186
13.00000000 1.59321951
14.00000000 1.67212892
15.00000000 1.76151308
16.00000000 1.85849531
17.00000000 1.96849787
18.00000000 2.08425265
19.00000000 2.21937826
20.00000000 2.38008682
21.00000000 2.56221362
22.00000000 0.11591668
23.00000000 0.12179064
24.00000000 0.13388937
25.00000000 0.14368751
26.00000000 0.15268407
27.00000000 0.15642181
28.00000000 0.05666869
29.00000000 0.05878203
30.00000000 0.04637152
31.00000000 0.05402407
32.00000000 0.07917037
33.00000000 0.09595848
