# lag acf_value
5.00000000 1.18865934
6.00000000 1.23082668
7.00000000 1.27719018
8.00000000 1.32698500
9.00000000 1.38066749
10.00000000 1.43849946
11.00000000 1.50150713
12.00000000 1.57047534
13.00000000 1.64635410
14.00000000 1.72943717
15.00000000 1.82218201
16.00000000 1.92524342
17.00000000 2.04105666
18.00000000 2.17175185
19.00000000 2.31928437
20.00000000 2.48969896
21.00000000 2.68659288
22.00000000 0.02037471
23.00000000 0.02035741
24.00000000 0.02084712
25.00000000 0.02118153
26.00000000 0.02049509
27.00000000 0.02210796
28.00000000 0.02308671
29.00000000 0.02383037
30.00000000 0.02290714
31.00000000 0.02435171
32.00000000 0.02853745
33.00000000 0.02883292
