# lag acf_value
5.00000000 1.10890685
6.00000000 1.14131460
7.00000000 1.12473075
8.00000000 1.15709814
9.00000000 1.16037280
10.00000000 1.19712434
11.00000000 1.24198840
12.00000000 1.29421382
13.00000000 1.29627364
14.00000000 1.35127901
15.00000000 1.42355200
16.00000000 1.49676106
17.00000000 1.54661320
18.00000000 0.45688512
19.00000000 0.46503482
20.00000000 0.47947111
21.00000000 0.50233937
22.00000000 0.53685772
23.00000000 0.58012363
24.00000000 0.63904558
25.00000000 0.68269808
26.00000000 0.75805412
27.00000000 0.75924188
28.00000000 0.12612078
29.00000000 0.10824803
30.00000000 0.11883439
31.00000000 0.13154200
32.00000000 0.20130110
33.00000000 0.18235868
