# lag acf_value
5.00000000 1.00256163
6.00000000 1.00304660
7.00000000 1.00351820
8.00000000 1.00399035
9.00000000 1.00446291
10.00000000 1.00493263
11.00000000 1.00541883
12.00000000 1.00592918
13.00000000 1.00640680
14.00000000 1.00687820
15.00000000 1.00737606
16.00000000 1.00786790
17.00000000 1.00837492
18.00000000 1.00888611
19.00000000 1.00939718
20.00000000 1.00994896
21.00000000 1.01049363
22.00000000 1.01105212
23.00000000 1.01161382
24.00000000 1.01217858
25.00000000 1.01274362
26.00000000 1.01330906
27.00000000 1.01387192
28.00000000 1.01440263
29.00000000 1.01479618
30.00000000 1.01518668
31.00000000 1.01558419
32.00000000 1.01597417
33.00000000 1.01635282
34.00000000 1.01672450
35.00000000 1.01708101
36.00000000 1.01718749
37.00000000 1.01723576
38.00000000 1.01728632
39.00000000 1.01732952
40.00000000 1.01732150
41.00000000 1.01727400
42.00000000 1.01724686
43.00000000 1.01720585
44.00000000 1.01713023
45.00000000 1.01709374
46.00000000 1.01702115
47.00000000 1.01694421
48.00000000 1.01683919
49.00000000 1.01670933
50.00000000 1.01644864
51.00000000 1.01617199
52.00000000 1.01589599
53.00000000 1.01549210
54.00000000 1.01508136
55.00000000 1.01468201
56.00000000 1.01426280
57.00000000 1.01383673
58.00000000 1.01339741
59.00000000 1.01296731
60.00000000 1.01247394
61.00000000 1.01205023
62.00000000 1.01160662
63.00000000 1.01112415
64.00000000 1.01064529
65.00000000 1.01028451
66.00000000 1.00989610
67.00000000 1.00949582
68.00000000 1.00899385
69.00000000 1.00848490
70.00000000 1.00816117
71.00000000 1.00783370
72.00000000 1.00764042
73.00000000 1.00758490
74.00000000 1.00753651
75.00000000 1.00750751
76.00000000 1.00746813
77.00000000 1.00749385
78.00000000 1.00769801
79.00000000 1.00809321
80.00000000 1.00848499
81.00000000 1.00887763
82.00000000 1.00927559
83.00000000 1.00968515
84.00000000 1.01009325
85.00000000 1.01051565
86.00000000 1.01104305
87.00000000 1.01157422
88.00000000 1.01210101
89.00000000 1.01262848
90.00000000 1.01315684
91.00000000 1.01368507
92.00000000 1.01421302
93.00000000 1.01474071
94.00000000 1.01527304
95.00000000 1.01579970
96.00000000 1.01632900
97.00000000 1.01686299
98.00000000 1.01739676
99.00000000 1.01793097
