# lag acf_value
5.00000000 1.00297703
6.00000000 1.00352598
7.00000000 1.00407286
8.00000000 1.00462025
9.00000000 1.00516743
10.00000000 1.00571382
11.00000000 1.00625732
12.00000000 1.00680341
13.00000000 1.00733690
14.00000000 1.00787043
15.00000000 1.00840713
16.00000000 1.00894286
17.00000000 1.00948192
18.00000000 1.01002259
19.00000000 1.01056305
20.00000000 1.01112176
21.00000000 1.01168071
22.00000000 1.01224319
23.00000000 1.01280886
24.00000000 1.01337588
25.00000000 1.01394844
26.00000000 1.01452121
27.00000000 1.01509936
28.00000000 1.01568181
29.00000000 1.01626738
30.00000000 1.01685363
31.00000000 1.01744060
32.00000000 1.01802909
33.00000000 1.01861704
34.00000000 1.01920469
35.00000000 1.01979214
36.00000000 1.02037282
37.00000000 1.02095180
38.00000000 1.02153172
39.00000000 1.02211210
40.00000000 1.02269079
41.00000000 1.02326862
42.00000000 1.02384591
43.00000000 1.02442205
44.00000000 1.02499624
45.00000000 1.02557114
46.00000000 1.02614120
47.00000000 1.02671092
48.00000000 1.02728068
49.00000000 1.02785132
50.00000000 1.02841922
51.00000000 1.02898476
52.00000000 1.02955190
53.00000000 1.03011529
54.00000000 1.03067768
55.00000000 1.03124443
56.00000000 1.03181063
57.00000000 1.03237643
58.00000000 1.03294453
59.00000000 1.03351409
60.00000000 1.03408147
61.00000000 1.03464755
62.00000000 1.03521245
63.00000000 1.03577618
64.00000000 1.03634065
65.00000000 1.03690888
66.00000000 1.03747582
67.00000000 1.03804139
68.00000000 1.03860432
69.00000000 1.03916771
70.00000000 1.03974694
71.00000000 1.04032769
72.00000000 1.04091203
73.00000000 1.04150043
74.00000000 1.04208971
75.00000000 1.04268190
76.00000000 1.04327681
77.00000000 1.04387892
78.00000000 1.04448678
79.00000000 1.04510036
80.00000000 1.04571633
81.00000000 1.04633283
82.00000000 1.04694835
83.00000000 1.04756407
84.00000000 1.04818028
85.00000000 1.04879748
86.00000000 1.04940662
87.00000000 1.05001499
88.00000000 1.05062293
89.00000000 1.05123112
90.00000000 1.05183896
91.00000000 1.05244648
92.00000000 1.05305454
93.00000000 1.05366338
94.00000000 1.05427202
95.00000000 1.05488215
96.00000000 1.05548753
97.00000000 1.05609551
98.00000000 1.05670368
99.00000000 1.05731459
