# lag acf_value
5.00000000 1.00157369
6.00000000 1.00190863
7.00000000 1.00223193
8.00000000 1.00255561
9.00000000 1.00286528
10.00000000 1.00317424
11.00000000 1.00349783
12.00000000 1.00381778
13.00000000 1.00406102
14.00000000 1.00429356
15.00000000 1.00452724
16.00000000 1.00472937
17.00000000 1.00494001
18.00000000 1.00515922
19.00000000 1.00538398
20.00000000 1.00573105
21.00000000 1.00607755
22.00000000 1.00643527
23.00000000 1.00680556
24.00000000 1.00720234
25.00000000 1.00766381
26.00000000 1.00811995
27.00000000 1.00858697
28.00000000 1.00907548
29.00000000 1.00952088
30.00000000 1.00996391
31.00000000 1.01039750
32.00000000 1.01082940
33.00000000 1.01124893
34.00000000 1.01165237
35.00000000 1.01204065
36.00000000 1.01237615
37.00000000 1.01269108
38.00000000 1.01301160
39.00000000 1.01333034
40.00000000 1.01364513
41.00000000 1.01393400
42.00000000 1.01420809
43.00000000 1.01444910
44.00000000 1.01465236
45.00000000 1.01486547
46.00000000 1.01501951
47.00000000 1.01516074
48.00000000 1.01529094
49.00000000 1.01542820
50.00000000 1.01554016
51.00000000 1.01561839
52.00000000 1.01569290
53.00000000 1.01573301
54.00000000 1.01577082
55.00000000 1.01581808
56.00000000 1.01588264
57.00000000 1.01593882
58.00000000 1.01600287
59.00000000 1.01607469
60.00000000 1.01612648
61.00000000 1.01614129
62.00000000 1.01614476
63.00000000 1.01611372
64.00000000 1.01609209
65.00000000 1.01607371
66.00000000 1.01596002
67.00000000 1.01579396
68.00000000 1.01559038
69.00000000 1.01539061
70.00000000 1.01533478
71.00000000 1.01529302
72.00000000 1.01527328
73.00000000 1.01528769
74.00000000 1.01532854
75.00000000 1.01546601
76.00000000 1.01561716
77.00000000 1.01582532
78.00000000 1.01611731
79.00000000 1.01650080
80.00000000 1.01689308
81.00000000 1.01728506
82.00000000 1.01766772
83.00000000 1.01804565
84.00000000 1.01842390
85.00000000 1.01880163
86.00000000 1.01916107
87.00000000 1.01951978
88.00000000 1.01986715
89.00000000 1.02021755
90.00000000 1.02057824
91.00000000 1.02093433
92.00000000 1.02128170
93.00000000 1.02162599
94.00000000 1.02196931
95.00000000 1.02231261
96.00000000 1.02262916
97.00000000 1.02296219
98.00000000 1.02328209
99.00000000 1.02361618
