# lag acf_value
5.00000000 1.08801315
6.00000000 1.12256751
7.00000000 0.90617027
8.00000000 0.87833029
9.00000000 0.89475287
10.00000000 0.89573060
11.00000000 0.92953551
12.00000000 0.94657367
13.00000000 0.71938647
14.00000000 0.74737579
15.00000000 0.76001364
16.00000000 0.79743479
17.00000000 0.83955180
18.00000000 0.47714757
19.00000000 0.47435578
20.00000000 0.49656562
21.00000000 0.52271118
22.00000000 0.56117101
23.00000000 0.59673809
24.00000000 0.65868657
25.00000000 0.68832371
26.00000000 0.76738996
27.00000000 0.84136468
28.00000000 0.45217262
29.00000000 0.38019935
30.00000000 0.44351338
31.00000000 0.48058590
32.00000000 0.77183282
33.00000000 0.32908028
