# lag acf_value
5.00000000 1.00293408
6.00000000 1.00348142
7.00000000 1.00402347
8.00000000 1.00456571
9.00000000 1.00510715
10.00000000 1.00564774
11.00000000 1.00618965
12.00000000 1.00673477
13.00000000 1.00727308
14.00000000 1.00781152
15.00000000 1.00835117
16.00000000 1.00888627
17.00000000 1.00942915
18.00000000 1.00997337
19.00000000 1.01051845
20.00000000 1.01107930
21.00000000 1.01163221
22.00000000 1.01218615
23.00000000 1.01274609
24.00000000 1.01330815
25.00000000 1.01388109
26.00000000 1.01445459
27.00000000 1.01503670
28.00000000 1.01562450
29.00000000 1.01620737
30.00000000 1.01678919
31.00000000 1.01737569
32.00000000 1.01796284
33.00000000 1.01854406
34.00000000 1.01912375
35.00000000 1.01970292
36.00000000 1.02025488
37.00000000 1.02080550
38.00000000 1.02135507
39.00000000 1.02190341
40.00000000 1.02244739
41.00000000 1.02298506
42.00000000 1.02353607
43.00000000 1.02408329
44.00000000 1.02462051
45.00000000 1.02515733
46.00000000 1.02567002
47.00000000 1.02618667
48.00000000 1.02669591
49.00000000 1.02720588
50.00000000 1.02771222
51.00000000 1.02820973
52.00000000 1.02871407
53.00000000 1.02920330
54.00000000 1.02969024
55.00000000 1.03017937
56.00000000 1.03066691
57.00000000 1.03114335
58.00000000 1.03162021
59.00000000 1.03209820
60.00000000 1.03256561
61.00000000 1.03302324
62.00000000 1.03347541
63.00000000 1.03390913
64.00000000 1.03434526
65.00000000 1.03478148
66.00000000 1.03521528
67.00000000 1.03564023
68.00000000 1.03605576
69.00000000 1.03646698
70.00000000 1.03690101
71.00000000 1.03733744
72.00000000 1.03776843
73.00000000 1.03821104
74.00000000 1.03865725
75.00000000 1.03911600
76.00000000 1.03957473
77.00000000 1.04006023
78.00000000 1.04057612
79.00000000 1.04112515
80.00000000 1.04167915
81.00000000 1.04223198
82.00000000 1.04278525
83.00000000 1.04335202
84.00000000 1.04391849
85.00000000 1.04448554
86.00000000 1.04506268
87.00000000 1.04563960
88.00000000 1.04621361
89.00000000 1.04678743
90.00000000 1.04736111
91.00000000 1.04793593
92.00000000 1.04851077
93.00000000 1.04908537
94.00000000 1.04966416
95.00000000 1.05024183
96.00000000 1.05082009
97.00000000 1.05140188
98.00000000 1.05198302
99.00000000 1.05256500
