# lag acf_value
5.00000000 1.00314426
6.00000000 1.00371892
7.00000000 1.00429368
8.00000000 1.00486929
9.00000000 1.00544523
10.00000000 1.00602153
11.00000000 1.00659856
12.00000000 1.00717620
13.00000000 1.00775403
14.00000000 1.00833205
15.00000000 1.00891114
16.00000000 1.00949025
17.00000000 1.01007023
18.00000000 1.01065090
19.00000000 1.01123224
20.00000000 1.01181504
21.00000000 1.01239844
22.00000000 1.01298240
23.00000000 1.01356715
24.00000000 1.01415260
25.00000000 1.01473943
26.00000000 1.01532696
27.00000000 1.01591572
28.00000000 1.01650625
29.00000000 1.01709934
30.00000000 1.01769309
31.00000000 1.01828763
32.00000000 1.01888289
33.00000000 1.01947902
34.00000000 1.02007573
35.00000000 1.02067319
36.00000000 1.02127236
37.00000000 1.02187233
38.00000000 1.02247308
39.00000000 1.02307457
40.00000000 1.02367684
41.00000000 1.02427978
42.00000000 1.02488327
43.00000000 1.02548739
44.00000000 1.02609232
45.00000000 1.02669801
46.00000000 1.02730448
47.00000000 1.02791149
48.00000000 1.02851926
49.00000000 1.02912775
50.00000000 1.02973697
51.00000000 1.03034677
52.00000000 1.03095739
53.00000000 1.03156871
54.00000000 1.03218050
55.00000000 1.03279326
56.00000000 1.03340673
57.00000000 1.03402095
58.00000000 1.03463590
59.00000000 1.03525164
60.00000000 1.03586817
61.00000000 1.03648538
62.00000000 1.03710305
63.00000000 1.03772151
64.00000000 1.03834071
65.00000000 1.03896051
66.00000000 1.03958108
67.00000000 1.04020224
68.00000000 1.04082425
69.00000000 1.04144703
70.00000000 1.04207040
71.00000000 1.04269452
72.00000000 1.04331942
73.00000000 1.04394507
74.00000000 1.04457150
75.00000000 1.04519853
76.00000000 1.04582633
77.00000000 1.04645471
78.00000000 1.04708330
79.00000000 1.04771129
80.00000000 1.04834031
81.00000000 1.04897006
82.00000000 1.04960055
83.00000000 1.05023159
84.00000000 1.05086339
85.00000000 1.05149584
86.00000000 1.05212733
87.00000000 1.05275988
88.00000000 1.05339332
89.00000000 1.05402779
90.00000000 1.05466287
91.00000000 1.05529879
92.00000000 1.05593574
93.00000000 1.05657343
94.00000000 1.05721192
95.00000000 1.05785113
96.00000000 1.05849070
97.00000000 1.05913107
98.00000000 1.05977217
99.00000000 1.06041408
