# lag acf_value
5.00000000 1.02464005
6.00000000 1.04921940
7.00000000 1.06921746
8.00000000 1.10898579
9.00000000 1.14821789
10.00000000 1.19477453
11.00000000 1.24745978
12.00000000 1.29489308
13.00000000 0.85609498
14.00000000 0.89327985
15.00000000 0.93587075
16.00000000 0.98294558
17.00000000 1.03357589
18.00000000 1.07267848
19.00000000 1.11306193
20.00000000 1.18602926
21.00000000 1.25771776
22.00000000 0.77758171
23.00000000 0.83460032
24.00000000 0.91174015
25.00000000 1.00013643
26.00000000 1.10431576
27.00000000 1.14108788
28.00000000 0.19207859
29.00000000 0.19993685
30.00000000 0.17536191
31.00000000 0.16334520
32.00000000 0.19614462
33.00000000 0.21679304
