# lag acf_value
5.00000000 1.00272391
6.00000000 1.00322249
7.00000000 1.00369431
8.00000000 1.00416763
9.00000000 1.00464077
10.00000000 1.00510706
11.00000000 1.00556827
12.00000000 1.00604011
13.00000000 1.00649177
14.00000000 1.00695897
15.00000000 1.00743306
16.00000000 1.00789388
17.00000000 1.00836475
18.00000000 1.00884410
19.00000000 1.00932052
20.00000000 1.00981414
21.00000000 1.01028070
22.00000000 1.01076384
23.00000000 1.01124503
24.00000000 1.01175526
25.00000000 1.01228506
26.00000000 1.01281461
27.00000000 1.01334188
28.00000000 1.01387147
29.00000000 1.01440379
30.00000000 1.01493942
31.00000000 1.01547709
32.00000000 1.01601350
33.00000000 1.01655039
34.00000000 1.01708616
35.00000000 1.01762069
36.00000000 1.01815085
37.00000000 1.01867896
38.00000000 1.01920354
39.00000000 1.01972955
40.00000000 1.02024247
41.00000000 1.02078772
42.00000000 1.02133676
43.00000000 1.02191821
44.00000000 1.02248923
45.00000000 1.02307885
46.00000000 1.02366773
47.00000000 1.02426292
48.00000000 1.02486031
49.00000000 1.02545849
50.00000000 1.02604745
51.00000000 1.02663057
52.00000000 1.02715897
53.00000000 1.02757055
54.00000000 1.02797624
55.00000000 1.02836073
56.00000000 1.02874460
57.00000000 1.02907197
58.00000000 1.02916291
59.00000000 1.02838555
60.00000000 1.02757363
61.00000000 1.02687524
62.00000000 1.02614819
63.00000000 1.02559408
64.00000000 1.02503445
65.00000000 1.02469226
66.00000000 1.02359868
67.00000000 1.02221648
68.00000000 1.02082890
69.00000000 1.01937528
70.00000000 1.01813850
71.00000000 1.01673442
72.00000000 1.01576672
73.00000000 1.01510463
74.00000000 1.01424572
75.00000000 1.01346611
76.00000000 1.01260256
77.00000000 1.01189330
78.00000000 1.01165559
79.00000000 1.01192365
80.00000000 1.01204324
81.00000000 1.01217714
82.00000000 1.01232343
83.00000000 1.01235972
84.00000000 1.01239372
85.00000000 1.01251293
86.00000000 1.01305251
87.00000000 1.01359644
88.00000000 1.01413256
89.00000000 1.01468151
90.00000000 1.01521403
91.00000000 1.01576257
92.00000000 1.01630798
93.00000000 1.01678251
94.00000000 1.01730682
95.00000000 1.01782548
96.00000000 1.01835014
97.00000000 1.01887524
98.00000000 1.01937016
99.00000000 1.01989287
