# lag acf_value
5.00000000 1.00253272
6.00000000 1.00300604
7.00000000 1.00344942
8.00000000 1.00389310
9.00000000 1.00432139
10.00000000 1.00475465
11.00000000 1.00518634
12.00000000 1.00561162
13.00000000 1.00595117
14.00000000 1.00633821
15.00000000 1.00671931
16.00000000 1.00708747
17.00000000 1.00746570
18.00000000 1.00784409
19.00000000 1.00821562
20.00000000 1.00861549
21.00000000 1.00901555
22.00000000 1.00944186
23.00000000 1.00988083
24.00000000 1.01031382
25.00000000 1.01075212
26.00000000 1.01120849
27.00000000 1.01168123
28.00000000 1.01216328
29.00000000 1.01264770
30.00000000 1.01313471
31.00000000 1.01365102
32.00000000 1.01416787
33.00000000 1.01469059
34.00000000 1.01517626
35.00000000 1.01566053
36.00000000 1.01618307
37.00000000 1.01670347
38.00000000 1.01722572
39.00000000 1.01774696
40.00000000 1.01825018
41.00000000 1.01875631
42.00000000 1.01925648
43.00000000 1.01978471
44.00000000 1.02031145
45.00000000 1.02086079
46.00000000 1.02139717
47.00000000 1.02192233
48.00000000 1.02244287
49.00000000 1.02297286
50.00000000 1.02355980
51.00000000 1.02412438
52.00000000 1.02463437
53.00000000 1.02502494
54.00000000 1.02532191
55.00000000 1.02534620
56.00000000 1.02544141
57.00000000 1.02453164
58.00000000 1.02361625
59.00000000 1.02015030
60.00000000 1.01657805
61.00000000 1.01295519
62.00000000 1.00933373
63.00000000 1.00565836
64.00000000 1.00199522
65.00000000 0.99857349
66.00000000 0.99435747
67.00000000 0.98988286
68.00000000 0.98528154
69.00000000 0.98039431
70.00000000 0.97689607
71.00000000 0.97341265
72.00000000 0.97033559
73.00000000 0.96773671
74.00000000 0.96513566
75.00000000 0.96329908
76.00000000 0.96112107
77.00000000 0.96053836
78.00000000 0.95990532
79.00000000 0.96019659
80.00000000 0.96044232
81.00000000 0.96066701
82.00000000 0.96082982
83.00000000 0.96108515
84.00000000 0.96134005
85.00000000 0.96167977
86.00000000 0.96216282
87.00000000 0.96265121
88.00000000 0.96318421
89.00000000 0.96374779
90.00000000 0.96431119
91.00000000 0.96487883
92.00000000 0.96545050
93.00000000 0.96599687
94.00000000 0.96656450
95.00000000 0.96712621
96.00000000 0.96769228
97.00000000 0.96823705
98.00000000 0.96880029
99.00000000 0.96936318
