# lag acf_value
5.00000000 1.00278140
6.00000000 1.00329543
7.00000000 1.00379628
8.00000000 1.00429790
9.00000000 1.00479211
10.00000000 1.00528847
11.00000000 1.00578702
12.00000000 1.00628889
13.00000000 1.00675461
14.00000000 1.00722871
15.00000000 1.00771321
16.00000000 1.00818208
17.00000000 1.00865368
18.00000000 1.00913426
19.00000000 1.00961522
20.00000000 1.01011149
21.00000000 1.01060550
22.00000000 1.01110653
23.00000000 1.01160894
24.00000000 1.01210942
25.00000000 1.01261439
26.00000000 1.01311869
27.00000000 1.01363232
28.00000000 1.01414869
29.00000000 1.01466644
30.00000000 1.01518911
31.00000000 1.01572461
32.00000000 1.01625782
33.00000000 1.01678729
34.00000000 1.01730591
35.00000000 1.01781914
36.00000000 1.01834975
37.00000000 1.01888263
38.00000000 1.01940584
39.00000000 1.01992909
40.00000000 1.02044012
41.00000000 1.02095795
42.00000000 1.02147053
43.00000000 1.02199309
44.00000000 1.02251827
45.00000000 1.02305159
46.00000000 1.02357959
47.00000000 1.02409981
48.00000000 1.02462113
49.00000000 1.02514610
50.00000000 1.02572501
51.00000000 1.02629447
52.00000000 1.02686202
53.00000000 1.02742098
54.00000000 1.02797466
55.00000000 1.02849649
56.00000000 1.02903484
57.00000000 1.02952691
58.00000000 1.02991216
59.00000000 1.02966020
60.00000000 1.02941209
61.00000000 1.02912293
62.00000000 1.02883218
63.00000000 1.02854422
64.00000000 1.02826631
65.00000000 1.02804408
66.00000000 1.02758639
67.00000000 1.02700845
68.00000000 1.02641299
69.00000000 1.02576955
70.00000000 1.02543521
71.00000000 1.02503591
72.00000000 1.02473639
73.00000000 1.02449293
74.00000000 1.02408113
75.00000000 1.02388464
76.00000000 1.02351844
77.00000000 1.02333840
78.00000000 1.02343444
79.00000000 1.02390944
80.00000000 1.02437489
81.00000000 1.02482494
82.00000000 1.02525638
83.00000000 1.02570070
84.00000000 1.02615096
85.00000000 1.02662084
86.00000000 1.02716788
87.00000000 1.02771899
88.00000000 1.02827453
89.00000000 1.02883536
90.00000000 1.02938760
91.00000000 1.02994840
92.00000000 1.03051126
93.00000000 1.03106144
94.00000000 1.03163559
95.00000000 1.03220903
96.00000000 1.03278763
97.00000000 1.03336486
98.00000000 1.03393989
99.00000000 1.03451685
