# lag acf_value
5.00000000 1.06744976
6.00000000 1.08070547
7.00000000 1.09429707
8.00000000 1.10821266
9.00000000 1.12254053
10.00000000 1.13722507
11.00000000 1.15227297
12.00000000 1.16772785
13.00000000 1.18362878
14.00000000 1.19996692
15.00000000 1.21676839
16.00000000 1.23403401
17.00000000 1.25182697
18.00000000 1.27011096
19.00000000 1.28902829
20.00000000 1.30851407
21.00000000 1.32858099
22.00000000 1.34927654
23.00000000 1.37060302
24.00000000 1.39258513
25.00000000 1.41534368
26.00000000 1.43880262
27.00000000 1.46306606
28.00000000 1.48817913
29.00000000 1.51416278
30.00000000 1.54106811
31.00000000 1.56897025
32.00000000 1.59788836
33.00000000 1.62789109
34.00000000 1.65902103
35.00000000 1.69140312
36.00000000 1.72510317
37.00000000 1.76013569
38.00000000 1.79666672
39.00000000 1.83475723
40.00000000 1.87451830
41.00000000 1.91599908
42.00000000 1.95938387
43.00000000 2.00483258
44.00000000 2.05242460
45.00000000 2.10231595
46.00000000 2.15479931
47.00000000 2.20969380
48.00000000 2.26765352
49.00000000 2.32870239
50.00000000 2.39320845
51.00000000 2.46137187
52.00000000 2.53358968
53.00000000 2.61011831
54.00000000 2.69146348
55.00000000 2.77804198
56.00000000 2.87039151
57.00000000 0.00688127
58.00000000 0.00685400
59.00000000 0.00686862
60.00000000 0.00678299
61.00000000 0.00681554
62.00000000 0.00687879
63.00000000 0.00688697
64.00000000 0.00695355
65.00000000 0.00689862
66.00000000 0.00683331
67.00000000 0.00677084
68.00000000 0.00681827
69.00000000 0.00693509
70.00000000 0.00706458
71.00000000 0.00720250
72.00000000 0.00743934
73.00000000 0.00754965
74.00000000 0.00769115
75.00000000 0.00791321
76.00000000 0.00792903
77.00000000 0.00785507
78.00000000 0.00776384
79.00000000 0.00807827
80.00000000 0.00832851
81.00000000 0.00817920
82.00000000 0.00830778
83.00000000 0.00851182
84.00000000 0.00825898
85.00000000 0.00869675
