# lag acf_value
5.00000000 1.00312068
6.00000000 1.00369192
7.00000000 1.00426327
8.00000000 1.00483537
9.00000000 1.00540806
10.00000000 1.00598124
11.00000000 1.00655588
12.00000000 1.00713119
13.00000000 1.00770542
14.00000000 1.00828025
15.00000000 1.00885572
16.00000000 1.00943260
17.00000000 1.01001008
18.00000000 1.01058972
19.00000000 1.01117105
20.00000000 1.01175302
21.00000000 1.01233640
22.00000000 1.01292042
23.00000000 1.01350488
24.00000000 1.01409086
25.00000000 1.01467755
26.00000000 1.01526492
27.00000000 1.01585297
28.00000000 1.01644172
29.00000000 1.01703117
30.00000000 1.01762130
31.00000000 1.01821230
32.00000000 1.01880451
33.00000000 1.01939790
34.00000000 1.01999092
35.00000000 1.02058498
36.00000000 1.02117976
37.00000000 1.02177570
38.00000000 1.02237235
39.00000000 1.02296972
40.00000000 1.02356957
41.00000000 1.02416904
42.00000000 1.02476900
43.00000000 1.02536999
44.00000000 1.02597207
45.00000000 1.02657606
46.00000000 1.02718068
47.00000000 1.02778723
48.00000000 1.02839450
49.00000000 1.02900372
50.00000000 1.02961368
51.00000000 1.03022388
52.00000000 1.03083481
53.00000000 1.03144592
54.00000000 1.03205680
55.00000000 1.03266833
56.00000000 1.03328013
57.00000000 1.03389257
58.00000000 1.03450586
59.00000000 1.03511968
60.00000000 1.03573400
61.00000000 1.03634842
62.00000000 1.03696281
63.00000000 1.03757813
64.00000000 1.03819412
65.00000000 1.03881068
66.00000000 1.03942565
67.00000000 1.04004034
68.00000000 1.04065472
69.00000000 1.04126944
70.00000000 1.04188412
71.00000000 1.04249869
72.00000000 1.04311439
73.00000000 1.04373140
74.00000000 1.04434921
75.00000000 1.04496971
76.00000000 1.04559120
77.00000000 1.04621508
78.00000000 1.04684139
79.00000000 1.04747052
80.00000000 1.04810031
81.00000000 1.04873101
82.00000000 1.04936251
83.00000000 1.04999478
84.00000000 1.05062775
85.00000000 1.05126158
86.00000000 1.05189548
87.00000000 1.05253017
88.00000000 1.05316534
89.00000000 1.05380133
90.00000000 1.05443821
91.00000000 1.05507574
92.00000000 1.05571395
93.00000000 1.05635282
94.00000000 1.05699255
95.00000000 1.05763300
96.00000000 1.05827161
97.00000000 1.05891104
98.00000000 1.05955086
99.00000000 1.06019102
