# lag acf_value
5.00000000 1.00230171
6.00000000 1.00275278
7.00000000 1.00317515
8.00000000 1.00359761
9.00000000 1.00402715
10.00000000 1.00446433
11.00000000 1.00489606
12.00000000 1.00532835
13.00000000 1.00575048
14.00000000 1.00617283
15.00000000 1.00660274
16.00000000 1.00702111
17.00000000 1.00746378
18.00000000 1.00791091
19.00000000 1.00836812
20.00000000 1.00880359
21.00000000 1.00924390
22.00000000 1.00968379
23.00000000 1.01012485
24.00000000 1.01056492
25.00000000 1.01100252
26.00000000 1.01141230
27.00000000 1.01177462
28.00000000 1.01213962
29.00000000 1.01251001
30.00000000 1.01288100
31.00000000 1.01324864
32.00000000 1.01363728
33.00000000 1.01405666
34.00000000 1.01445785
35.00000000 1.01485513
36.00000000 1.01524920
37.00000000 1.01566230
38.00000000 1.01607659
39.00000000 1.01648659
40.00000000 1.01696883
41.00000000 1.01745123
42.00000000 1.01794287
43.00000000 1.01843532
44.00000000 1.01893333
45.00000000 1.01945722
46.00000000 1.01996501
47.00000000 1.02044691
48.00000000 1.02096269
49.00000000 1.02143930
50.00000000 1.02192290
51.00000000 1.02237732
52.00000000 1.02283053
53.00000000 1.02327048
54.00000000 1.02369743
55.00000000 1.02411385
56.00000000 1.02447794
57.00000000 1.02482163
58.00000000 1.02517262
59.00000000 1.02553017
60.00000000 1.02583413
61.00000000 1.02611162
62.00000000 1.02636119
63.00000000 1.02663075
64.00000000 1.02682688
65.00000000 1.02702352
66.00000000 1.02717755
67.00000000 1.02730378
68.00000000 1.02742282
69.00000000 1.02753374
70.00000000 1.02763787
71.00000000 1.02774231
72.00000000 1.02788788
73.00000000 1.02791219
74.00000000 1.02794604
75.00000000 1.02805644
76.00000000 1.02808809
77.00000000 1.02797556
78.00000000 1.02813901
79.00000000 1.02845787
80.00000000 1.02875938
81.00000000 1.02905960
82.00000000 1.02935818
83.00000000 1.02961809
84.00000000 1.02988118
85.00000000 1.03017308
86.00000000 1.03052545
87.00000000 1.03088689
88.00000000 1.03123864
89.00000000 1.03160059
90.00000000 1.03198766
91.00000000 1.03239264
92.00000000 1.03279217
93.00000000 1.03319087
94.00000000 1.03362289
95.00000000 1.03403280
96.00000000 1.03445112
97.00000000 1.03487180
98.00000000 1.03529192
99.00000000 1.03571283
