# lag acf_value
5.00000000 1.05357180
6.00000000 1.07367688
7.00000000 1.09096960
8.00000000 1.10700963
9.00000000 1.12790978
10.00000000 1.14829679
11.00000000 1.17322981
12.00000000 1.12962162
13.00000000 1.12299770
14.00000000 1.14847174
15.00000000 1.13940654
16.00000000 1.15226331
17.00000000 1.17414696
18.00000000 1.19950709
19.00000000 1.22825075
20.00000000 1.25953446
21.00000000 1.27826766
22.00000000 1.31325440
23.00000000 1.26575521
24.00000000 1.29472402
25.00000000 1.33320039
26.00000000 1.36415256
27.00000000 1.40565151
28.00000000 1.45145005
29.00000000 1.47538867
30.00000000 1.51998748
31.00000000 0.56850594
32.00000000 0.57694064
33.00000000 0.59357991
34.00000000 0.58936861
35.00000000 0.61367419
36.00000000 0.61980991
37.00000000 0.63663660
38.00000000 0.65220699
39.00000000 0.68671977
40.00000000 0.71557298
41.00000000 0.75577523
42.00000000 0.69918440
43.00000000 0.74117403
44.00000000 0.79593265
45.00000000 0.84933950
46.00000000 0.82965945
47.00000000 0.90539032
48.00000000 0.28381495
49.00000000 0.20987348
50.00000000 0.21301486
51.00000000 0.20499298
52.00000000 0.19747174
53.00000000 0.24432014
54.00000000 0.26095461
55.00000000 0.18321137
56.00000000 0.28199166
