# lag acf_value
5.00000000 1.00257557
6.00000000 1.00307685
7.00000000 1.00356529
8.00000000 1.00405778
9.00000000 1.00454365
10.00000000 1.00503693
11.00000000 1.00552885
12.00000000 1.00602286
13.00000000 1.00647487
14.00000000 1.00691607
15.00000000 1.00735937
16.00000000 1.00779297
17.00000000 1.00824215
18.00000000 1.00869524
19.00000000 1.00914677
20.00000000 1.00960370
21.00000000 1.01007376
22.00000000 1.01054348
23.00000000 1.01101092
24.00000000 1.01148440
25.00000000 1.01195997
26.00000000 1.01244704
27.00000000 1.01293119
28.00000000 1.01341604
29.00000000 1.01390094
30.00000000 1.01438572
31.00000000 1.01487580
32.00000000 1.01536857
33.00000000 1.01587281
34.00000000 1.01636026
35.00000000 1.01684870
36.00000000 1.01733453
37.00000000 1.01782768
38.00000000 1.01831357
39.00000000 1.01880269
40.00000000 1.01935103
41.00000000 1.01990181
42.00000000 1.02045018
43.00000000 1.02099534
44.00000000 1.02154730
45.00000000 1.02209982
46.00000000 1.02265542
47.00000000 1.02318957
48.00000000 1.02366996
49.00000000 1.02383466
50.00000000 1.02400768
51.00000000 1.02415246
52.00000000 1.02429905
53.00000000 1.02441953
54.00000000 1.02453218
55.00000000 1.02464489
56.00000000 1.02462654
57.00000000 1.02453838
58.00000000 1.02444997
59.00000000 1.02434228
60.00000000 1.02423392
61.00000000 1.02404834
62.00000000 1.02384763
63.00000000 1.02366877
64.00000000 1.02333805
65.00000000 1.02304550
66.00000000 1.02263503
67.00000000 1.02223358
68.00000000 1.02175997
69.00000000 1.02128927
70.00000000 1.02103061
71.00000000 1.02074056
72.00000000 1.02049992
73.00000000 1.02028838
74.00000000 1.02011101
75.00000000 1.02009437
76.00000000 1.02006368
77.00000000 1.02015293
78.00000000 1.02044347
79.00000000 1.02095270
80.00000000 1.02145425
81.00000000 1.02195553
82.00000000 1.02245509
83.00000000 1.02294002
84.00000000 1.02342799
85.00000000 1.02391316
86.00000000 1.02443253
87.00000000 1.02495439
88.00000000 1.02547059
89.00000000 1.02598691
90.00000000 1.02651029
91.00000000 1.02704382
92.00000000 1.02758001
93.00000000 1.02812008
94.00000000 1.02867241
95.00000000 1.02922476
96.00000000 1.02977989
97.00000000 1.03033759
98.00000000 1.03089019
99.00000000 1.03144319
