# lag acf_value
5.00000000 1.00292212
6.00000000 1.00346272
7.00000000 1.00399630
8.00000000 1.00453108
9.00000000 1.00506472
10.00000000 1.00560085
11.00000000 1.00613655
12.00000000 1.00667779
13.00000000 1.00721260
14.00000000 1.00774885
15.00000000 1.00828647
16.00000000 1.00882577
17.00000000 1.00937567
18.00000000 1.00992662
19.00000000 1.01047898
20.00000000 1.01103441
21.00000000 1.01159395
22.00000000 1.01215774
23.00000000 1.01272676
24.00000000 1.01330161
25.00000000 1.01387809
26.00000000 1.01445478
27.00000000 1.01503191
28.00000000 1.01560977
29.00000000 1.01618831
30.00000000 1.01676727
31.00000000 1.01733864
32.00000000 1.01791352
33.00000000 1.01849289
34.00000000 1.01907148
35.00000000 1.01965034
36.00000000 1.02022981
37.00000000 1.02081261
38.00000000 1.02139616
39.00000000 1.02198038
40.00000000 1.02257668
41.00000000 1.02317403
42.00000000 1.02376299
43.00000000 1.02435555
44.00000000 1.02495074
45.00000000 1.02555409
46.00000000 1.02615682
47.00000000 1.02676066
48.00000000 1.02736518
49.00000000 1.02794403
50.00000000 1.02852410
51.00000000 1.02909708
52.00000000 1.02967375
53.00000000 1.03022997
54.00000000 1.03078325
55.00000000 1.03134042
56.00000000 1.03184068
57.00000000 1.03233436
58.00000000 1.03282675
59.00000000 1.03331394
60.00000000 1.03379373
61.00000000 1.03425622
62.00000000 1.03471414
63.00000000 1.03517399
64.00000000 1.03561081
65.00000000 1.03604509
66.00000000 1.03643524
67.00000000 1.03681895
68.00000000 1.03718138
69.00000000 1.03754417
70.00000000 1.03791482
71.00000000 1.03828848
72.00000000 1.03866943
73.00000000 1.03904378
74.00000000 1.03942268
75.00000000 1.03983440
76.00000000 1.04024576
77.00000000 1.04068866
78.00000000 1.04118322
79.00000000 1.04174022
80.00000000 1.04229232
81.00000000 1.04284037
82.00000000 1.04338851
83.00000000 1.04394243
84.00000000 1.04449722
85.00000000 1.04505275
86.00000000 1.04565073
87.00000000 1.04624969
88.00000000 1.04684423
89.00000000 1.04743935
90.00000000 1.04803693
91.00000000 1.04863974
92.00000000 1.04924097
93.00000000 1.04984383
94.00000000 1.05045208
95.00000000 1.05105829
96.00000000 1.05166837
97.00000000 1.05227972
98.00000000 1.05289112
99.00000000 1.05350352
