# lag acf_value
5.00000000 1.03752718
6.00000000 1.05499489
7.00000000 1.06953263
8.00000000 1.08410022
9.00000000 1.10644325
10.00000000 1.12132842
11.00000000 1.14495110
12.00000000 0.99882423
13.00000000 0.99142806
14.00000000 1.01434000
15.00000000 0.96832795
16.00000000 0.98537569
17.00000000 0.99841258
18.00000000 1.01879094
19.00000000 1.04110256
20.00000000 1.06136378
21.00000000 1.07813423
22.00000000 1.10670622
23.00000000 0.83337045
24.00000000 0.85281379
25.00000000 0.85850603
26.00000000 0.87670157
27.00000000 0.90137331
28.00000000 0.92765552
29.00000000 0.95146078
30.00000000 0.97387508
31.00000000 0.60183231
32.00000000 0.61166795
33.00000000 0.62684745
34.00000000 0.62602193
35.00000000 0.65327577
36.00000000 0.66287299
37.00000000 0.67868275
38.00000000 0.68606306
39.00000000 0.72127727
40.00000000 0.75150249
41.00000000 0.79482077
42.00000000 0.76642851
43.00000000 0.81975956
44.00000000 0.87527344
45.00000000 0.93572285
46.00000000 0.92369393
47.00000000 1.00645223
48.00000000 0.49829146
49.00000000 0.47332453
50.00000000 0.49157315
51.00000000 0.46811973
52.00000000 0.39126595
53.00000000 0.46307089
54.00000000 0.56452981
55.00000000 0.15927885
56.00000000 0.19344452
