# lag acf_value
5.00000000 1.02334475
6.00000000 1.02862677
7.00000000 1.00307397
8.00000000 1.00444681
9.00000000 1.00831609
10.00000000 1.01406169
11.00000000 1.01909694
12.00000000 1.02485827
13.00000000 1.02922575
14.00000000 1.03507676
15.00000000 1.04101485
16.00000000 1.04654168
17.00000000 1.05293406
18.00000000 1.05786741
19.00000000 1.06423055
20.00000000 1.07069108
21.00000000 1.07760906
22.00000000 1.08364552
23.00000000 1.08925621
24.00000000 1.09441674
25.00000000 1.09999555
26.00000000 1.10581938
27.00000000 1.11207858
28.00000000 1.11709229
29.00000000 1.12283299
30.00000000 1.12849915
31.00000000 1.13542500
32.00000000 1.14222290
33.00000000 1.14983533
34.00000000 1.15722633
35.00000000 1.16508690
36.00000000 1.17297734
37.00000000 1.17994344
38.00000000 1.15731823
39.00000000 1.15192190
40.00000000 1.16040056
41.00000000 1.16065233
42.00000000 1.16933066
43.00000000 1.17809987
44.00000000 1.17963611
45.00000000 1.18818347
46.00000000 1.19680181
47.00000000 1.19067182
48.00000000 1.19788120
49.00000000 1.20590807
50.00000000 1.21397409
51.00000000 1.22327975
52.00000000 1.17272360
53.00000000 1.17936391
54.00000000 1.18648718
55.00000000 1.19494406
56.00000000 1.20474714
57.00000000 1.21404961
58.00000000 1.22384325
59.00000000 1.23395354
60.00000000 1.24424182
61.00000000 1.25245627
62.00000000 1.26350092
63.00000000 1.27304405
64.00000000 1.28279481
65.00000000 1.29320070
66.00000000 1.30487447
67.00000000 1.31618104
68.00000000 1.32597814
69.00000000 1.08432591
70.00000000 1.09439631
71.00000000 1.09787585
72.00000000 1.10640335
73.00000000 1.11678977
74.00000000 1.12664578
75.00000000 1.13780100
76.00000000 1.14718531
77.00000000 1.15632495
78.00000000 1.16720417
79.00000000 1.05799974
80.00000000 1.06659814
81.00000000 1.07648239
82.00000000 1.08526936
83.00000000 1.09377536
84.00000000 1.10554373
85.00000000 1.11609548
86.00000000 1.12639202
87.00000000 1.13683974
88.00000000 1.12342797
89.00000000 1.13437931
90.00000000 1.14716868
91.00000000 1.15854411
92.00000000 1.17138765
93.00000000 1.18573145
94.00000000 1.09235559
95.00000000 0.71301059
96.00000000 0.71114513
97.00000000 0.72009588
98.00000000 0.72872195
99.00000000 0.73729402
