# lag acf_value
5.00000000 1.00315673
6.00000000 1.00373296
7.00000000 1.00430963
8.00000000 1.00488691
9.00000000 1.00546489
10.00000000 1.00604344
11.00000000 1.00662272
12.00000000 1.00720263
13.00000000 1.00778249
14.00000000 1.00836254
15.00000000 1.00894327
16.00000000 1.00952358
17.00000000 1.01010457
18.00000000 1.01068625
19.00000000 1.01126859
20.00000000 1.01185159
21.00000000 1.01243518
22.00000000 1.01301930
23.00000000 1.01360413
24.00000000 1.01418983
25.00000000 1.01477629
26.00000000 1.01536338
27.00000000 1.01595120
28.00000000 1.01653975
29.00000000 1.01712901
30.00000000 1.01771890
31.00000000 1.01830971
32.00000000 1.01890135
33.00000000 1.01949364
34.00000000 1.02008648
35.00000000 1.02067994
36.00000000 1.02127463
37.00000000 1.02187046
38.00000000 1.02246697
39.00000000 1.02306425
40.00000000 1.02366240
41.00000000 1.02426137
42.00000000 1.02486075
43.00000000 1.02546087
44.00000000 1.02606197
45.00000000 1.02666381
46.00000000 1.02726609
47.00000000 1.02786845
48.00000000 1.02847192
49.00000000 1.02907618
50.00000000 1.02968112
51.00000000 1.03028662
52.00000000 1.03089329
53.00000000 1.03150114
54.00000000 1.03210937
55.00000000 1.03271889
56.00000000 1.03332909
57.00000000 1.03394027
58.00000000 1.03455182
59.00000000 1.03516406
60.00000000 1.03577780
61.00000000 1.03639204
62.00000000 1.03700674
63.00000000 1.03762192
64.00000000 1.03823787
65.00000000 1.03885447
66.00000000 1.03947172
67.00000000 1.04008979
68.00000000 1.04070918
69.00000000 1.04132681
70.00000000 1.04194558
71.00000000 1.04256461
72.00000000 1.04318446
73.00000000 1.04380480
74.00000000 1.04442585
75.00000000 1.04504844
76.00000000 1.04566735
77.00000000 1.04628711
78.00000000 1.04691087
79.00000000 1.04753868
80.00000000 1.04816719
81.00000000 1.04879643
82.00000000 1.04942634
83.00000000 1.05005709
84.00000000 1.05068860
85.00000000 1.05132103
86.00000000 1.05195356
87.00000000 1.05258690
88.00000000 1.05322093
89.00000000 1.05385575
90.00000000 1.05449127
91.00000000 1.05512740
92.00000000 1.05576443
93.00000000 1.05640226
94.00000000 1.05704069
95.00000000 1.05768023
96.00000000 1.05831951
97.00000000 1.05895969
98.00000000 1.05960069
99.00000000 1.06024270
