# lag acf_value
5.00000000 1.02785488
6.00000000 1.03300552
7.00000000 1.03648702
8.00000000 1.04207283
9.00000000 1.04806503
10.00000000 1.05431474
11.00000000 1.06018975
12.00000000 1.06574032
13.00000000 1.07202609
14.00000000 1.07850141
15.00000000 1.08423147
16.00000000 1.09043244
17.00000000 1.09690590
18.00000000 1.10326259
19.00000000 1.10940521
20.00000000 1.11658804
21.00000000 1.12299478
22.00000000 1.12947997
23.00000000 1.13588780
24.00000000 1.14203710
25.00000000 1.14847117
26.00000000 1.15570518
27.00000000 1.16263774
28.00000000 1.16854007
29.00000000 1.17556603
30.00000000 1.18283133
31.00000000 1.19032321
32.00000000 1.19693053
33.00000000 1.20514840
34.00000000 1.21302643
35.00000000 1.22160045
36.00000000 1.22564680
37.00000000 1.21162315
38.00000000 1.21109108
39.00000000 1.21472668
40.00000000 1.22363580
41.00000000 1.23026777
42.00000000 1.23881279
43.00000000 1.24796300
44.00000000 1.25049389
45.00000000 1.25833120
46.00000000 1.26795326
47.00000000 1.27217837
48.00000000 1.27691399
49.00000000 1.28653554
50.00000000 1.29608340
51.00000000 1.30632937
52.00000000 1.31542950
53.00000000 1.32489352
54.00000000 1.33371337
55.00000000 1.34381484
56.00000000 1.35428990
57.00000000 1.36504268
58.00000000 1.37601374
59.00000000 1.38735228
60.00000000 1.39912958
61.00000000 1.41018551
62.00000000 1.42171174
63.00000000 1.43325176
64.00000000 1.44414954
65.00000000 1.45645155
66.00000000 1.46995768
67.00000000 1.48288567
68.00000000 1.49663025
69.00000000 1.45267500
70.00000000 1.46599457
71.00000000 1.47806424
72.00000000 1.49180362
73.00000000 1.50594870
74.00000000 1.51931408
75.00000000 1.53377261
76.00000000 1.54835475
77.00000000 1.56408521
78.00000000 1.57987789
79.00000000 1.58969403
80.00000000 1.60516348
81.00000000 1.62187856
82.00000000 1.63832835
83.00000000 1.65538077
84.00000000 1.67285407
85.00000000 1.69102985
86.00000000 1.71009677
87.00000000 1.72685565
88.00000000 1.73925751
89.00000000 1.75780402
90.00000000 1.77769614
91.00000000 1.79850341
92.00000000 1.81956028
93.00000000 1.84172163
94.00000000 0.67565955
95.00000000 0.32555738
96.00000000 0.32680620
97.00000000 0.32906867
98.00000000 0.33154773
99.00000000 0.33466519
