# lag acf_value
5.00000000 1.00270713
6.00000000 1.00322371
7.00000000 1.00371469
8.00000000 1.00420364
9.00000000 1.00468306
10.00000000 1.00516453
11.00000000 1.00557972
12.00000000 1.00597600
13.00000000 1.00644452
14.00000000 1.00691436
15.00000000 1.00737848
16.00000000 1.00785306
17.00000000 1.00832325
18.00000000 1.00879005
19.00000000 1.00926405
20.00000000 1.00974919
21.00000000 1.01022000
22.00000000 1.01069234
23.00000000 1.01116304
24.00000000 1.01165629
25.00000000 1.01218269
26.00000000 1.01268860
27.00000000 1.01313607
28.00000000 1.01357956
29.00000000 1.01403378
30.00000000 1.01449853
31.00000000 1.01494816
32.00000000 1.01540809
33.00000000 1.01586734
34.00000000 1.01630905
35.00000000 1.01673206
36.00000000 1.01720676
37.00000000 1.01771424
38.00000000 1.01823030
39.00000000 1.01875130
40.00000000 1.01927493
41.00000000 1.01981020
42.00000000 1.02034294
43.00000000 1.02087764
44.00000000 1.02140817
45.00000000 1.02193782
46.00000000 1.02244145
47.00000000 1.02290610
48.00000000 1.02337619
49.00000000 1.02385147
50.00000000 1.02431432
51.00000000 1.02473464
52.00000000 1.02520938
53.00000000 1.02570685
54.00000000 1.02619979
55.00000000 1.02670416
56.00000000 1.02721075
57.00000000 1.02774807
58.00000000 1.02828366
59.00000000 1.02880830
60.00000000 1.02940149
61.00000000 1.02997411
62.00000000 1.03052597
63.00000000 1.03108208
64.00000000 1.03163467
65.00000000 1.03217685
66.00000000 1.03272192
67.00000000 1.03324161
68.00000000 1.03357804
69.00000000 1.03319056
70.00000000 1.03311632
71.00000000 1.03303771
72.00000000 1.03311453
73.00000000 1.03319879
74.00000000 1.03325406
75.00000000 1.03336185
76.00000000 1.03316103
77.00000000 1.03284816
78.00000000 1.03312836
79.00000000 1.03364530
80.00000000 1.03410310
81.00000000 1.03453833
82.00000000 1.03494892
83.00000000 1.03538886
84.00000000 1.03574472
85.00000000 1.03615268
86.00000000 1.03665387
87.00000000 1.03716795
88.00000000 1.03766900
89.00000000 1.03816390
90.00000000 1.03863073
91.00000000 1.03911794
92.00000000 1.03960805
93.00000000 1.03997606
94.00000000 1.04042348
95.00000000 1.04090429
96.00000000 1.04142130
97.00000000 1.04172554
98.00000000 1.04200801
99.00000000 1.04233198
