# lag acf_value
5.00000000 1.00207295
6.00000000 1.00233050
7.00000000 1.00263940
8.00000000 1.00292188
9.00000000 1.00318550
10.00000000 1.00348108
11.00000000 1.00363518
12.00000000 1.00379547
13.00000000 1.00418065
14.00000000 1.00460986
15.00000000 1.00503151
16.00000000 1.00546491
17.00000000 1.00587375
18.00000000 1.00627091
19.00000000 1.00670033
20.00000000 1.00713026
21.00000000 1.00758163
22.00000000 1.00803348
23.00000000 1.00851098
24.00000000 1.00902382
25.00000000 1.00956597
26.00000000 1.01009993
27.00000000 1.01056462
28.00000000 1.01098540
29.00000000 1.01139389
30.00000000 1.01182888
31.00000000 1.01227008
32.00000000 1.01272652
33.00000000 1.01316477
34.00000000 1.01354519
35.00000000 1.01390958
36.00000000 1.01432302
37.00000000 1.01478288
38.00000000 1.01525942
39.00000000 1.01573760
40.00000000 1.01621310
41.00000000 1.01669380
42.00000000 1.01717933
43.00000000 1.01766432
44.00000000 1.01814644
45.00000000 1.01862678
46.00000000 1.01908542
47.00000000 1.01947995
48.00000000 1.01986072
49.00000000 1.02024641
50.00000000 1.02062390
51.00000000 1.02092472
52.00000000 1.02130496
53.00000000 1.02173016
54.00000000 1.02213864
55.00000000 1.02257316
56.00000000 1.02304689
57.00000000 1.02357536
58.00000000 1.02411964
59.00000000 1.02469240
60.00000000 1.02528675
61.00000000 1.02583839
62.00000000 1.02635193
63.00000000 1.02687494
64.00000000 1.02739925
65.00000000 1.02787240
66.00000000 1.02838857
67.00000000 1.02887621
68.00000000 1.02933977
69.00000000 1.02918148
70.00000000 1.02924090
71.00000000 1.02927186
72.00000000 1.02939275
73.00000000 1.02946022
74.00000000 1.02947940
75.00000000 1.02964038
76.00000000 1.02939658
77.00000000 1.02896756
78.00000000 1.02897526
79.00000000 1.02941166
80.00000000 1.02980908
81.00000000 1.03019138
82.00000000 1.03054857
83.00000000 1.03096209
84.00000000 1.03134212
85.00000000 1.03177010
86.00000000 1.03228578
87.00000000 1.03280387
88.00000000 1.03331143
89.00000000 1.03381996
90.00000000 1.03433750
91.00000000 1.03486132
92.00000000 1.03537988
93.00000000 1.03588373
94.00000000 1.03640245
95.00000000 1.03692637
96.00000000 1.03745187
97.00000000 1.03797731
98.00000000 1.03849974
99.00000000 1.03902813
