# lag acf_value
5.00000000 1.02750724
6.00000000 1.03055660
7.00000000 1.01282714
8.00000000 1.01218749
9.00000000 1.01688227
10.00000000 1.02293927
11.00000000 1.02852916
12.00000000 1.03459063
13.00000000 1.03955853
14.00000000 1.04577956
15.00000000 1.05171794
16.00000000 1.05809022
17.00000000 1.06430883
18.00000000 1.07010267
19.00000000 1.07508413
20.00000000 1.08206113
21.00000000 1.08892088
22.00000000 1.09577445
23.00000000 1.10192952
24.00000000 1.10817044
25.00000000 1.11482673
26.00000000 1.12145305
27.00000000 1.12841343
28.00000000 1.13464229
29.00000000 1.14133327
30.00000000 1.14860391
31.00000000 1.15616890
32.00000000 1.16349375
33.00000000 1.17133480
34.00000000 1.17908526
35.00000000 1.18745327
36.00000000 1.19466492
37.00000000 1.20173731
38.00000000 1.13917288
39.00000000 1.14124893
40.00000000 1.14968764
41.00000000 1.15587640
42.00000000 1.16464688
43.00000000 1.17315668
44.00000000 1.17729080
45.00000000 1.18423673
46.00000000 1.19338632
47.00000000 1.19824776
48.00000000 1.20708095
49.00000000 1.21629333
50.00000000 1.22549484
51.00000000 1.23552415
52.00000000 1.23455490
53.00000000 1.24314656
54.00000000 1.25235449
55.00000000 1.26133150
56.00000000 1.27200129
57.00000000 1.28248074
58.00000000 1.29333666
59.00000000 1.30421789
60.00000000 1.31501105
61.00000000 1.32576158
62.00000000 1.33683345
63.00000000 1.34806048
64.00000000 1.35864063
65.00000000 1.37044420
66.00000000 1.38318802
67.00000000 1.39524500
68.00000000 1.40728051
69.00000000 1.22263954
70.00000000 1.23377673
71.00000000 1.24539163
72.00000000 1.25601882
73.00000000 1.26798403
74.00000000 1.27959291
75.00000000 1.29186106
76.00000000 1.30367031
77.00000000 1.31641015
78.00000000 1.32979685
79.00000000 1.33842649
80.00000000 1.35179890
81.00000000 1.36586327
82.00000000 1.37996281
83.00000000 1.39366486
84.00000000 1.40840388
85.00000000 1.42263730
86.00000000 1.43803511
87.00000000 1.45222589
88.00000000 1.45725442
89.00000000 1.47338916
90.00000000 1.49046713
91.00000000 1.50700673
92.00000000 1.52496652
93.00000000 1.54047458
94.00000000 0.89699359
95.00000000 0.36154143
96.00000000 0.35929718
97.00000000 0.36304751
98.00000000 0.36603381
99.00000000 0.36952673
